Desagregación,Código subregión,Subregión,Código entidad,Entidad,Pilar,Número ODS,Nombre ODS,Número meta,Nombre meta,Número indicador,Indicador,Valor,Numerador,Denominador,Año,Fuente,Unidad de medida
Municipal,SR07,Oriente,05318,Guarne,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,6.479217604,265,4090,2010,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05887,Yarumal,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,11.64658635,464,3984,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05615,Rionegro,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,94.0209666,10583,11256,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05368,Jericó,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,13.90423573,151,1086,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR02,Bajo Cauca,05250,El Bagre,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,2.082899396,100,4801,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05361,Ituango,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0.615510874,15,2437,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05310,Gómez Plata,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.981505945,15,757,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05234,Dabeiba,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,5.806758686,122,2101,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR03,Magdalena Medio,05591,Puerto Triunfo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,4.851921865,77,1587,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05101,Ciudad Bolívar,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,7.37527115,170,2305,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05665,San Pedro de Urabá,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,2.68707483,79,2940,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05854,Valdivia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1361,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR02,Bajo Cauca,05495,Nechí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,2320,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05368,Jericó,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,7.272727273,76,1045,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05044,Anzá,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,631,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05665,San Pedro de Urabá,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,2940,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05576,Pueblorrico,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,737,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05819,Toledo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,441,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05315,Guadalupe,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,588,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05490,Necoclí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.873126873,75,4004,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05679,Santa Bárbara,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,2138,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05321,Guatapé,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,666,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05310,Gómez Plata,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,732,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05628,Sabanalarga,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,832,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05004,Abriaquí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,245,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05190,Cisneros,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,15.47169811,123,795,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05034,Andes,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,16.68802871,651,3901,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05036,Angelópolis,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,5.088062622,26,511,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05400,La Unión,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,3.569607343,70,1961,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05847,Urrao,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,10.18115942,281,2760,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05652,San Francisco,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,497,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05541,Peñol,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,2.298173247,39,1697,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05129,Caldas,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,50.69444444,3285,6480,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05543,Peque,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,765,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05308,Girardota,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,8.112582781,343,4228,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05756,Sonsón,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,9.01007706,304,3374,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05051,Arboletes,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,5.294556301,142,2682,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05660,San Luis,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,17.79513889,205,1152,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05656,San Jerónimo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,3.011583012,39,1295,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05134,Campamento,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,917,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR02,Bajo Cauca,05120,Cáceres,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0.96082779,26,2706,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05667,San Rafael,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,7.043286867,96,1363,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05150,Carolina del Príncipe,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,6.752411576,21,311,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05440,Marinilla,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,5.045140733,285,5649,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05360,Itagüí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,34.84942979,7823,22448,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05079,Barbosa,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,2.728323699,118,4325,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05282,Fredonia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.676270299,32,1909,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05856,Valparaíso,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,3.327171904,18,541,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05604,Remedios,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.891891892,49,2590,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05674,San Vicente Ferrer,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,4.747162023,92,1938,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05266,Envigado,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,32.5608121,5100,15663,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR03,Magdalena Medio,05142,Caracolí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,8.493150685,31,365,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05858,Vegachí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,8.634361233,98,1135,2014,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05501,Olaya,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,216,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05761,Sopetrán,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1094,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05809,Titiribí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.775956284,13,732,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05670,San Roque,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1650,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR03,Magdalena Medio,05585,Puerto Nare,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,973,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05021,Alejandría,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,325,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05038,Angostura,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,972,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05347,Heliconia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,367,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05353,Hispania,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,407,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05697,El Santuario,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.113818308,32,2873,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05129,Caldas,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,59.07616252,3824,6473,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05885,Yalí,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,652,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR01,Valle de Aburrá,05212,Copacabana,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,4.616094784,300,6499,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05656,San Jerónimo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1286,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05234,Dabeiba,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,2078,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05021,Alejandría,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,365,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR04,Nordeste,05890,Yolombó,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,9.463722397,180,1902,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05138,Cañasgordas,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1395,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05042,Santa Fé de Antioquia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,58.27495622,1331,2284,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05113,Buriticá,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,869,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05541,Peñol,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1665,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05837,Turbo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,12.4386252,1520,12220,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05854,Valdivia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1338,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05125,Caicedo,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0.133868809,1,747,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR02,Bajo Cauca,05154,Caucasia,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,44.49228561,3720,8361,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05842,Uramita,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,609,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05483,Nariño,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,902,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR06,Occidente,05240,Ebéjico,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,885,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR08,Suroeste,05792,Tarso,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,578,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR02,Bajo Cauca,05120,Cáceres,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,2707,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR09,Urabá,05480,Mutatá,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0.076452599,1,1308,2016,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR05,Norte,05361,Ituango,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,1.013824885,22,2170,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
Municipal,SR07,Oriente,05197,Cocorná,Personas,4,Educación de calidad,4.3,Igualdad de acceso a educación técnica- vocacional y superior,4.3.1.C,Cobertura en educación superior,0,0,1147,2022,MinEducación - Sistema Nacional de Información de Educación Superior (SNIES)- DANE - Censo Nacional de Población y Vivienda (CNPV),Porcentaje
